title,price,rating,brand,ram,storage,color,processor
"Lenovo 14 (2025), Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/MS Office 2021",58590.0,,Lenovo,16,512.0,Grey,Intel
"𝗗𝗲𝗹𝗹Laptop Model 3410 Business Laptop | Core i5 10th Gen | 8GB DDR4 RAM | 256GB SSD | 14"" Full HD Display | Win 10 | A+Condition (Pre-Owned & Tested)",31900.0,,Unknown,8,256.0,Black,
"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-289IN",51990.0,,MSI,16,512.0,Black,Intel
"Lenovo V14 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics 610M/Windows 11) Thin and Light Business Laptop/14 FHD Display/Silver/1.47 kg/MS Office 2021",48990.0,,Lenovo,8,512.0,Silver,AMD
"ASUS Vivobook Go 15 (2026),AMD Ryzen 5 40,AMD Radeon iGPU,16GB RAM,512GB SSD,FHD,15.6""(39.6 cm),Windows 11 Home,M365 Basic(1 Year),Office 2024,Cool Silver,1.63 Kg,E1504FA-IN2816WS,Thin & Light Laptop",60990.0,,ASUS,16,512.0,Silver,Apple M365
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,,Apple,8,256.0,Silver,Apple A18
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,,HP,16,512.0,Silver,Apple M365
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop",75990.0,,HP,16,512.0,Silver,Apple M365
"Lenovo Yoga Pro 7 Aura Edition Intel Evo Core Ultra 9 285H (32GB RAM/1TB SSD/14.5"" (36.8cm)/3K OLED Touchscreen/AI PC/Copilot+ PC/Windows 11/Office Home 2024 AI Now/Grey/1.5Kg), 83KF004CIN",193990.0,,Lenovo,32,1024.0,Grey,Intel
"Lenovo LOQ Intel Core i5-13450HX| NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/2.4Kg), 83DV018MIN AI Gaming Laptop",100990.0,,Lenovo,6,512.0,Grey,Intel
"ASUS Zenbook Duo (2026),Smartchoice,Intel Core Ultra 7 (Series 3),32GB RAM,1TB SSD,3K OLED,Touchscreen,14""(35.5 cm),Win 11,M365 Basic(1Y),Office 24,Moher Gray,1.65 Kg, UX8407AA-SN183WS,Copilot+ PC",299990.0,,ASUS,32,1024.0,Gray,Apple M365
"Dell Pro 15, Intel Core i5 1334U, 8GB DDR5 RAM, 512GB New Gen SSD,15.6"" FHD+ Display, Backlit Keyboard, Win11 Pro, MSO 2021, Premium Professional Laptop with 3 Years Warranty Antivirus",64810.0,,Dell,8,512.0,Black,Intel
"HP 15, (i3 14th Gen) Intel Core 3 100U (8GB DDR5, 512GB SSD), Win11, M365* Office24, Micro-Edge, Anti-Glare,15.6''/39.6cm,Silver, 1.59kg,FHD Camera with Privact Shutter, Dual Speakers Laptop-fd0883TU",55990.0,,HP,8,512.0,Silver,Apple M365
"Lenovo 15 (2026), AMD Ryzen 5 Quad Core 7520U - (16 GB LPDDR5/512 GB SSD/AMD Radeon 610M Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Arctic Grey/1.5 kg/MSO 2024",58990.0,,Lenovo,5,512.0,Grey,AMD
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",70990.0,,Lenovo,16,512.0,Grey,Intel
"Lenovo IdeaPad Slim 3 Ryzen 3 30 15.6"" (39.6cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/AMD Radeon 610M Graphics/Windows 11/Office 2024/Grey/1.6Kg), 82XQ01VYIN",50990.0,,Lenovo,8,512.0,Grey,AMD
"ASUS Vivobook 16 (2026),Smartchoice,Intel Core Ultra 5 325 (Series 3), Intel iGPU,16GB RAM,512GB SSD,FHD+, 16""(40 cm),Win11,M365 Basic(1Y),Office 24,Quiet Blue,1.88 kg,X1607AA-MB037WS, Copilot+ AI PC",96990.0,,ASUS,16,512.0,Blue,Apple M365
"Lenovo IdeaPad Slim 3 14th Gen Intel Core 5 210H 15.3 inch (38.8cm) WUXGA IPS Laptop (24GB RAM/1TB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg), 83K4004VIN",92000.0,,Lenovo,24,1024.0,Grey,Intel
"Aspire Lite 13th Gen Intel Core i5-1334U, Office 2024 + M365 Basic, 16 GB RAM/512GB SSD, Full HD, 15.6""/39.62 cm, Win 11 Home, Backlit KB, Steel Gray, 1.59 KG, AL15-53, Metal Body, Thin & Light Laptop",62900.0,,Aspire,16,512.0,Gray,Apple M365
"HP 14, 13th Gen Intel Core i7-1355U Turbo Boost, 32GB DDR4, 1TB SSD, (Win 11 Pro, Office 21, Silver, 1.36kg), Anti-Glare, 14-inch(35.56cm) FHD Laptop, Iris Xe Graphics, Backlit Keyboard 240 G10",103990.0,,HP,32,1024.0,Silver,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,,Apple,24,2048.0,Silver,Apple M5
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,,Apple,24,1024.0,Starlight,Apple M5
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver",342490.0,,Apple,24,2048.0,Silver,Apple M5
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,,HP,16,512.0,Silver,Apple M365
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,,Apple,8,256.0,Silver,Apple A18
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,,HP,16,512.0,Silver,Apple M365
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
"Dell 15 (Previously Inspiron) Laptop, 14th Gen Intel Core i3/Core 3 100U Processor, 8GB DDR4, 512 SSD, 15.6"" FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, 1.63Kg",57490.0,,Dell,8,512.0,Black,Intel
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Blush",73990.0,,Apple,8,256.0,Silver,Apple A18
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver",73990.0,,Apple,8,256.0,Silver,Apple A18
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,,HP,16,512.0,Silver,Apple M365
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",70990.0,,Lenovo,16,512.0,Grey,Intel
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",53990.0,,Dell,8,512.0,Black,
"HP 15, Intel Core 5-120U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office Home24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, BL Laptop",68699.0,,HP,16,512.0,Silver,Apple M365
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,,HP,16,512.0,Silver,Apple M365
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",70990.0,,Lenovo,16,512.0,Grey,Intel
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"HP 15, Intel Core 5-120U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office Home24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, BL Laptop",68699.0,,HP,16,512.0,Silver,Apple M365
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",70990.0,,Lenovo,16,512.0,Grey,Intel
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,,HP,16,512.0,Silver,Apple M365
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 8GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Standard Keyboard, Dedicated Copilot Key, Black, Win11 Home + MSO H&S'24",73490.0,,Dell,8,512.0,Black,Intel
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 40‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 48GB Unified Memory, 2TB SSD Storage; Space Black",589990.0,,Apple,48,2048.0,Black,Apple M5
Acer Pro 15 Ryzen 3 7320U 15.6 inch Full HD,49990.0,,Acer,16,512.0,Black,
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop",69990.0,,HP,16,512.0,Silver,Apple M365
"Lenovo V14 Intel Core i3 13th Gen 14"" FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/Iron Grey/1.43 kg), 83A0A0PCIN",70990.0,,Lenovo,16,512.0,Grey,Intel
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",194990.0,,Apple,24,1024.0,Midnight,Apple M5
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 32‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 36GB Unified Memory, 2TB SSD Storage; Space Black",464490.0,,Apple,36,2048.0,Black,Apple M5
