title,price,rating,brand,ram,storage,color,processor
"ASUS Vivobook 16 (2026), AMD Ryzen AI 7 445, AMD Radeon iGPU, 16GB RAM, 512GB SSD, FHD+, 16"", (40 cm), Windows 11, M365 Basic(1 Year)* Office 2024, Quiet Blue, 1.88 kg, M1607GA-MB030WS, Co-Pilot+ PC","94,990",5.0,ASUS,16GB,512GB,Blue,AMD
"Lenovo Legion 7 2025 Intel Core Ultra 9 275HX| NVIDIA RTX 5070 8GB (32GB RAM/1TB SSD/WQXGA OLED/240Hz/16(40.64cm)/Windows 11/Office 2024+AI Now/White/2.0Kg), 83KY001GIN AI Powered Gaming Laptop","2,73,490",5.0,Lenovo,8GB,1TB,White,Intel
"Lenovo Yoga Slim 9 Intel Evo Core Ultra 7 258V Touchscreen Laptop (32GB RAM/1TB SSD/14 (35.5cm)/4K WQUXGA OLED/AI PC AI Now/Copilot+ PC/Windows 11/Office 2024/1Yr ADP/Teal/1.2Kg), 83CX002LIN","1,99,990",4.5,Lenovo,32GB,1TB,N/A,Intel
"Dell Precision 7770 Mobile Workstation - 17.3"" FHD AG Display - 4.8 GHz Intel Core i7-12850HX 16-Core - 2TB SSD - 64GB RAM - NV RTX A4500 (16GB GDDR6) - Windows 11 Pro","3,49,990",N/A,Dell,64GB,2TB,N/A,Intel
"Alienware 16 Area-51 Gaming Laptop(2025), NVIDIA RTX 5080 16GB GDDR7, Intel Ultra 9 275HX Up to 5.4GHz, 16"" QHD+ 240Hz 3ms 500Nits, 4K Camera, 64 GB DDR5, 2 TB SSD, Wi-Fi 7, Windows 11 Pro, Office Pro","9,99,990",1.0,Alienware,16GB,2TB,N/A,Intel
𝗗𝗲𝗹𝗹Laptop Model E7270 Laptop | InteI Core i5 6th Gen | 8GB RAM | 256GB SSD | 14” FHD Display | Win 10 | Business Laptop | Seller Warranty | A+ Condition (Refab),"26,000",N/A,Unknown,8GB,256GB,N/A,N/A
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3 inch (38.8cm) WUXGA IPS Laptop (16GB RAM/512GB SSD/Windows 11/Office 2024/Top Metal Cover/Backlit KB/Cosmic Blue/1.6Kg), 83K1010GIN","74,990",N/A,Lenovo,16GB,512GB,Blue,Intel
"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-289IN","51,990",3.8,MSI,16GB,N/A,Black,Intel
"acer TravelLite Smart FHD TL04-51M Laptop, Intel Core i5 1334u 13th Gen 8 Core with 16GB Ram / 512GB NVMe SSD/Intel Iris Xe Graphics/Windows 11 / MS-Office / 14 Inch / 3 Year Brand Warranty","62,990",4.0,acer,16GB,N/A,N/A,Intel
"DELL PRO 15 (2025) AMD Ryzen 5 7520U Quad Core - (8 GB DDR5/512 GB SSD/AMD Radeon 610M Graphics/Windows 11 Home) Thin and Light Business Laptop/Backlit/15.6"" FHD Display/Black/1.5 kg/MSO 2021","51,790",3.4,DELL,DDR5,512GB,Black,AMD
"Acer Aspire 3 Laptop A325-42 | 15.6"" (39.6 cm) FHD IPS Display | AMD Ryzen 3 5400U | 8GB DDR4 RAM | 256GB NVMe SSD | Windows 11 Home | AMD Radeon Graphics | Wi-Fi 6 | Steel Gray | 1.78 Kg","40,999",N/A,Acer,8GB,N/A,Gray,AMD
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue","1,72,490",4.7,Apple,16GB,1TB,Blue,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"Acer Aspire 3 Laptop A325-42 | 15.6"" (39.6 cm) FHD IPS Display | AMD Ryzen 3 5400U | 8GB DDR4 RAM | 256GB NVMe SSD | Windows 11 Home | AMD Radeon Graphics | Wi-Fi 6 | Steel Gray | 1.78 Kg","40,999",N/A,Acer,8GB,N/A,Gray,AMD
"HP Victus, AMD Ryzen 7 7445HS, 6GB RTX 3050, 16GB DDR5(Upgradeable) 512GB SSD, 144Hz, IPS, 300nits, FHD, 15.6''/39.6cm, Win11, M365* Office24, Blue, 2.29kg, fb3125AX, Backlit, DTS Audio, Gaming Laptop","98,800",N/A,HP,6GB,512GB,Blue,AMD
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop","69,990",3.4,HP,16GB,512GB,Silver,Snapdragon
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 40‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 48GB Unified Memory, 2TB SSD Storage; Space Black","5,89,990",4.3,Apple,48GB,2TB,Black,N/A
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i3-1315U 15.6"" (39.6cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Backlit Keyboard/FHD 1080p Camera/Windows 11/Office 2024/Grey/1.6Kg), 82X700M4IN","60,990",N/A,Lenovo,8GB,512GB,Grey,Intel
"HP 15 (2025), AMD Ryzen 3 7320U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg/MS Office 2021","53,780",3.2,HP,N/A,512GB,Silver,AMD
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","2,00,490",4.7,Apple,16GB,1TB,Silver,N/A
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"HP Professional 15 (2026), Intel (i3 14th Gen) Core 3 100U - (8 GB DDR5/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin & Light Business Laptop/15.6"" Display/Silver/Copilot Key/1.5kg/MS Office 2024","50,031",N/A,HP,DDR5,512GB,Silver,Intel
"Acer ALG, Intel Core7-240H Processor, NVIDIA GeForce RTX 3050-6GB DDR6, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, 144Hz, Windows 11 Home, Steel Gray, 1.99 KG, AL15G-53, Gaming Laptop","87,999",3.5,Acer,6GB,512GB,Gray,Intel
"MSI Prestige 16 AI Evo, Intel Core Ultra 7 155H, Built-in AI, 41CM QHD+ Thin and Light Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Intel Arc Graphics/Stellar Grey/1.5Kg), B1MG-033IN","1,05,000",5.0,MSI,16GB,N/A,Grey,Intel
"Lenovo ThinkBook 14, Intel Core 5 210H, 16GB RAM, 1TB SSD, WUXGA IPS 14” (35.56cm), Win11 Home, Office 2024, Arctic Grey, 1.36Kg, 21SGA02XIG, Fingerprint, Backlit, 300 Nits, 1Y Onsite Warranty, Laptop","1,03,990",4.5,Lenovo,16GB,1TB,Grey,Intel
"HP Professional 15 (2026), Intel (i5 14th Gen) Core 5 120U - (8 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Home) Business Laptop/15.6"" FHD/Backlit + Fingerprint/Silver/Copilot Key/1.5kg/MSO 2024","61,490",5.0,HP,N/A,512GB,Silver,Intel
"Lenovo V14 G4 (2024), AMD Ryzen 3 7320U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics 610M/Windows 11) Thin and Light Business Laptop/14 FHD Display/Silver/1.47 kg/MS Office 2021","48,990",4.0,Lenovo,8GB,512GB,Silver,AMD
"Dell Precision 7770 Mobile Workstation - 17.3"" FHD AG Display - 4.8 GHz Intel Core i7-12850HX 16-Core - 2TB SSD - 64GB RAM - NV RTX A4500 (16GB GDDR6) - Windows 11 Pro","3,49,990",N/A,Dell,64GB,2TB,N/A,Intel
"Acer Aspire 3, Intel Core 3-100U Processor, 8GB RAM/256GB SSD, 14.0""/35.56 cm, Full HD IPS Display, Windows 11 Home, Intel UHD Graphics, Steel Gray, 1.45 Kg, A324-53, Premium Thin and Light Laptop","46,990",N/A,Acer,8GB,256GB,Gray,Intel
"Acer TravelLite Thin Laptop AMD Ryzen 5 7430U (6-Core) |8GB RAM, 512GB SSD | 14"" Full HD Anti-Glare Display |Privacy Shutter| Windows 11| MS Office | Metal Body | 1.34Kg | Black | 30 Months Warranty","50,999",3.4,Acer,8GB,512GB,Black,AMD
"Lenovo IdeaPad Slim 3 AMD Ryzen 5 40 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Backlit Keyboard/Windows 11/Microsoft 365 Basic + Office 2024/Grey/1.6Kg), 82XQ01HQIN","68,490",3.9,Lenovo,16GB,512GB,Grey,AMD
𝗟𝗲𝗻𝗼𝘃𝗼Model T490 | InteI Core i5 8th Gen Processor | 8GB RAM | 256GB SSD | 14-inch FHD Display | Win 10 pro | A+ Condition Laptop (Refab),"30,000",N/A,Unknown,8GB,256GB,N/A,N/A
"HP 14, AI Intel Celeron Laptop","79,932",N/A,HP,N/A,N/A,N/A,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
HP 15 Core i5 13th Gen (8GB RAM/512GB SSD/FHD/Windows 11/MS Office 21/Backlit Keyboard/15.6” (39.6cm)/Blue/1.59kg) fd0021TU Laptop,"63,990",4.0,HP,8GB,512GB,Blue,N/A
"Lenovo IdeaPad Slim 3 AMD Ryzen 5 40 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Backlit Keyboard/Windows 11/Microsoft 365 Basic + Office 2024/Grey/1.6Kg), 82XQ01HQIN","68,490",3.9,Lenovo,16GB,512GB,Grey,AMD
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop","75,990",3.6,HP,16GB,512GB,Silver,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 18‑core CPU and 20‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Silver","3,42,490",4.5,Apple,24GB,1TB,Silver,N/A
"HP Professional 14 (2026), Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Intel Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2024","60,999",3.0,HP,N/A,512GB,Silver,Intel
"MSI Prestige 16 AI Evo, Intel Core Ultra 7 155H, Built-in AI, 41CM QHD+ Thin and Light Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Intel Arc Graphics/Stellar Grey/1.5Kg), B1MG-033IN","1,05,000",5.0,MSI,16GB,N/A,Grey,Intel
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","2,00,490",4.7,Apple,16GB,1TB,Silver,N/A
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"Acer ALG, Intel Core7-240H Processor, NVIDIA GeForce RTX 3050-6GB DDR6, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, 144Hz, Windows 11 Home, Steel Gray, 1.99 KG, AL15G-53, Gaming Laptop","87,999",3.5,Acer,6GB,512GB,Gray,Intel
"Dell Pro 15, Intel Core i5 1334U, 8GB DDR5 RAM, 512GB New Gen SSD,15.6"" FHD+ Display, Backlit Keyboard, Win11 Pro, MSO 2021, Premium Professional Laptop with 3 Years Warranty Antivirus","64,810",4.7,Dell,8GB,N/A,N/A,Intel
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop","69,990",3.4,HP,16GB,512GB,Silver,Snapdragon
"Lenovo Smartchoice LOQ, Intel Core i5-12450HX, 12th Gen, RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz 300Nits, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83GS003UIN, Gaming Laptop","96,500",4.0,Lenovo,6GB,512GB,Grey,Intel
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop","75,990",3.6,HP,16GB,512GB,Silver,Intel
"Acer Aspire 3, Intel Core 3-100U Processor, 8GB RAM/256GB SSD, 14.0""/35.56 cm, Full HD IPS Display, Windows 11 Home, Intel UHD Graphics, Steel Gray, 1.45 Kg, A324-53, Premium Thin and Light Laptop","46,990",N/A,Acer,8GB,256GB,Gray,Intel
"ASUS Zenbook Duo (2026),Smartchoice,Intel Core Ultra 7 (Series 3),32GB RAM,1TB SSD,3K OLED,Touchscreen,14""(35.5 cm),Win 11,M365 Basic(1Y),Office 24,Moher Gray,1.65 Kg, UX8407AA-SN183WS,Copilot+ PC","2,99,990",N/A,ASUS,32GB,1TB,Gray,Intel
"HP Elitebook 650 G10 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i5-1335U (Beat i7-1270P), 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6E, Bluetooth 5.3, Backlit KB, FR, Windows 11 Pro, AZ-XUT","1,25,990",4.2,HP,32GB,N/A,N/A,Intel
"Dell 15 (Previously Inspiron), AMD Ryzen 5-7530U, 16GB RAM, 512GB SSD, FHD IPS, 15.6""/39.62cm, Win 11, MSO 2024, Platinum Silver, 1.67kg,Standard Keyboard, 12 Month McAfee, Thin & Light, Laptop",N/A,3.0,Dell,16GB,512GB,Silver,AMD
"Lenovo IdeaPad Slim 5, Intel Core i5-12450H, 12th Gen, 16GB RAM, 1TB SSD, WUXGA IPS 300Nits, 14""/36cm, Windows 11, Office 21, Grey, 1.46Kg, 83BF0043IN, BacklitKB,FHD Camera,Alexa,3Mon Game Pass Laptop","69,999",4.1,Lenovo,16GB,1TB,Grey,Intel
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7 13620H, 16GB RAM, 512GB SSD, WUXGA IPS, 15.3""/38.8cm, Win 11, Office 2024, Top Metal Cover Grey, 1.6Kg, 83K100CJIN/S1IN, Backlit KB, Laptop",N/A,4.1,Lenovo,16GB,512GB,Grey,Intel
"Lenovo ThinkBook 16, AMD Ryzen 5 7535HS, 16GB RAM, 512GB SSD, WUXGA IPS 16"", Windows 11 Home, Office 2024, 1.7kg, 21MWA0BSIN, Backlit Keyboard, Fingerprint, 300 Nits, 1Y Warranty, Aluminium Top Laptop","82,970",4.0,Lenovo,16GB,512GB,N/A,AMD
𝗟𝗲𝗻𝗼𝘃𝗼Model T490 | InteI Core i5 8th Gen Processor | 8GB RAM | 256GB SSD | 14-inch FHD Display | Win 10 pro | A+ Condition Laptop (Refab),"30,000",N/A,Unknown,8GB,256GB,N/A,N/A
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 32‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 36GB Unified Memory, 2TB SSD Storage; Space Black","4,64,490",5.0,Apple,36GB,2TB,Black,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Sky Blue","1,72,490",4.7,Apple,16GB,1TB,Blue,N/A
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop","75,990",3.6,HP,16GB,512GB,Silver,Intel
"HP 15 Business Edition (2025), Intel Core i3 13th Gen 1315U | 16GB RAM | 512GB NVMe SSD | Windows 11 Pro | 15.6"" FHD IPS Anti-Glare Micro-Edge Display | Ultra-Light 1.59kg | Silver | MS Office 2024","65,990",3.0,HP,16GB,N/A,Silver,Intel
"Lenovo Yoga Pro 7 Aura Edition Intel Evo Core Ultra 9 285H (32GB RAM/1TB SSD/14.5"" (36.8cm)/3K OLED Touchscreen/AI PC/Copilot+ PC/Windows 11/Office Home 2024 AI Now/Grey/1.5Kg), 83KF004CIN","1,93,990",N/A,Lenovo,32GB,1TB,Grey,Intel
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 40‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 48GB Unified Memory, 2TB SSD Storage; Space Black","5,89,990",4.3,Apple,48GB,2TB,Black,N/A
"Lenovo V14, Intel Core i5-13420H, 8GB RAM, 512GB SSD, FHD 14” (35.56cm), Windows 11 Home, Luna Grey, 1.37Kg, 83GUA052IG, 250 Nits, 1Y Onsite Warranty, Laptop","58,700",N/A,Lenovo,8GB,512GB,Grey,Intel
"Lenovo Smartchoice LOQ, Intel Core i5-12450HX, 12th Gen, RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz 300Nits, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83GS003UIN, Gaming Laptop","96,500",4.0,Lenovo,6GB,512GB,Grey,Intel
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 16GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Silver","2,00,490",4.7,Apple,16GB,1TB,Silver,N/A
"Apple 2026 MacBook Neo 13"" Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Blush","83,490",4.8,Apple,8GB,512GB,N/A,N/A
"Lenovo ThinkBook 16, AMD Ryzen 5 7535HS, 16GB RAM, 512GB SSD, WUXGA IPS 16"", Windows 11 Home, Office 2024, 1.7kg, 21MWA0BSIN, Backlit Keyboard, Fingerprint, 300 Nits, 1Y Warranty, Aluminium Top Laptop","82,970",4.0,Lenovo,16GB,512GB,N/A,AMD
"Dell Pro 15, Intel Core i5 1334U, 8GB DDR5 RAM, 512GB New Gen SSD,15.6"" FHD+ Display, Backlit Keyboard, Win11 Pro, MSO 2021, Premium Professional Laptop with 3 Years Warranty Antivirus","64,810",4.7,Dell,8GB,N/A,N/A,Intel
"acer Aspire Lite, AMD Ryzen 3-7330U, 16GB RAM, 512GB SSD, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, Steel Gray, 1.6 KG, AL15-41, Metal Body, Premium Thin and Light Laptop","51,990",3.3,acer,16GB,512GB,Gray,AMD
"HP Elitebook 650 G10 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i5-1335U (Beat i7-1270P), 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6E, Bluetooth 5.3, Backlit KB, FR, Windows 11 Pro, AZ-XUT","1,25,990",4.2,HP,32GB,N/A,N/A,Intel
"HP 15 (i5 14th Gen), Intel Core 5, 16GB RAM (Upgradeable), 512GB SSD, FHD, Anti-Glare, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office24, Silver,1.59kg, fd0682tu, FHD Camera w/Shutter, Backlit Laptop","75,990",3.6,HP,16GB,512GB,Silver,Intel
"HP 15 Laptop | Intel Core i5-13420H,13th Gen |16GB RAM | 512GB SSD | Win 11 |M365 Basic(1yr)* Office24|Anti-Glare, Micro-Edge, 15.6''/39.6cm|Backlit KB|FHD Camera w/Shutter|1.65kg, Silver -FR0045TU","68,990",3.6,HP,16GB,512GB,Silver,Intel
"HP 15, (i3 14th Gen) Intel Core 3 100U (8GB DDR5, 512GB SSD), Win11, M365* Office24, Micro-Edge, Anti-Glare,15.6''/39.6cm,Silver, 1.59kg,FHD Camera with Privact Shutter, Dual Speakers Laptop-fd0883TU","56,000",4.2,HP,8GB,512GB,Silver,Intel
"Lenovo LOQ 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB/1Yr ADP Free/MSO 24/Grey/2.3Kg), 83DV01A5IN",N/A,3.6,Lenovo,16GB,512GB,Grey,Intel
"acer Aspire Lite,13th Gen, Intel Core i5-13420H Processor, 16 GB RAM, 512 GB SSD, Full HD IPS, 15.6""/39.62 cm, Windows 11 Home, MS Office, Pure Silver, 1.70 kg, AL15-52H, Thin and Light Laptop","64,390",3.8,acer,RAM,512GB,Silver,Intel
"HP 14, 13th Gen Intel Core i7-1355U Turbo Boost, 32GB DDR4, 1TB SSD, (Win 11 Pro, Office 21, Silver, 1.36kg), Anti-Glare, 14-inch(35.56cm) FHD Laptop, Iris Xe Graphics, Backlit Keyboard 240 G10","1,03,990",3.3,HP,32GB,1TB,Silver,Intel
"ASUS Zenbook A14 (2026),Smartchoice,Snapdragon X2 Elite,NPU Upto 80TOPS,16GB RAM,512GB SSD,FHD+ OLED, 14""(35.5 cm),Win 11,M365 Basic(1Y),Office 24,Iceland Gray,0.99 Kg,UX3407NA-QD226WS,AI PC","1,67,990",5.0,ASUS,16GB,512GB,Gray,Snapdragon
"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7 13620H, 16GB RAM, 512GB SSD, WUXGA IPS, 15.3""/38.8cm, Win 11, Office 2024, Top Metal Cover Grey, 1.6Kg, 83K100CJIN/S1IN, Backlit KB, Laptop",N/A,4.1,Lenovo,16GB,512GB,Grey,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop","69,990",3.4,HP,16GB,512GB,Silver,Snapdragon
"HP OmniBook X Flip OLED Intel Core Ultra 5 226V, 40 Tops (16GB LPDDR5x,1TB SSD) 3K, Touch, 120hz, 14''/35.6cm, Intel ARC Graphic,Win11, Office24, Meteor Silver, 1.38kg, fm0099TU,Pen, 2 in 1 AI Laptop","1,15,990",3.6,HP,16GB,1TB,Silver,Intel
"𝗗𝗲𝗹𝗹Laptop Model 3410 Business Laptop | Core i5 10th Gen | 8GB DDR4 RAM | 256GB SSD | 14"" Full HD Display | Win 10 | A+Condition (Pre-Owned & Tested)","31,900",N/A,Unknown,8GB,256GB,N/A,N/A
"Dell 15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop","53,990",2.0,Dell,8GB,512GB,Black,N/A
"Apple 2026 MacBook Air 15″ Laptop with M5 chip: AI and Apple Intelligence, 38.91 cm (15.3″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","2,22,990",5.0,Apple,24GB,1TB,N/A,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Silver","73,990",4.7,Apple,8GB,256GB,Silver,N/A
"Apple 2026 MacBook Neo 13″ Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, 1080p FaceTime HD Camera; Citrus","73,990",4.8,Apple,8GB,256GB,N/A,N/A
"Apple 2026 MacBook Pro Laptop with M5 Max chip with 18‑core CPU and 32‑core GPU: Built for AI, 41.05 cm (16.2″) Liquid Retina XDR Display, 36GB Unified Memory, 2TB SSD Storage; Silver","5,13,990",2.4,Apple,36GB,2TB,Silver,N/A
"Dell 15 AI Powered Laptop, Intel Core Ultra 5 225H, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD Anti-Glare Display, Intel Arc Graphics, Dedicated Copilot Key, Backlit Keyboard, Silver, Win11 Home + MSO H&S'24","87,990",4.1,Dell,16GB,512GB,Silver,Intel
"Apple 2026 MacBook Pro Laptop with M5 Pro chip with 15‑core CPU and 16‑core GPU: Built for AI, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 2TB SSD Storage; Silver","3,42,490",4.6,Apple,24GB,2TB,Silver,N/A
"Apple 2026 MacBook Air 13″ Laptop with M5 chip: AI and Apple Intelligence, 34.46 cm (13.6″) Liquid Retina Display, 24GB Unified Memory, 1TB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight","1,94,990",4.8,Apple,24GB,1TB,N/A,N/A
"HP Omnibook 3, Snapdragon X Processor 45 Tops (16GB LPDDR5x,512GB SSD) 2K WUXGA, 14''/35.6cm, Win 11, M365*Office 24,Silver,1.42kg, hz0026QU/ hz0024QU, Lighter mini Charger, FHD IR Camera, AI Laptop","69,990",3.4,HP,16GB,512GB,Silver,Snapdragon
